DATE,VOTE,INFO
2025-02-04,5,"한달사용잘 사용 하고 있습니다
편리하고 좋아요"
2025-02-01,5,한달사용운전할때 방해되지 않고 좋아요
2025-01-20,5,잘받았습니다.  작동. 잘되고요 디자인 맘에들어요.
2025-02-01,5,차한대 더 사서 잘쓰고 있습니다
2025-02-17,5,배송도빠르고 좋아요
2025-02-09,5,빠른 배송에 감사합니다 잘 받았습니다.
2025-03-01,5,한달사용예뻐요~~~~~~~
2025-01-30,1,한달사용시동 끄면 잠금장치도 풀려서 핸드폰을 떨굽니다. 운전 중에 갑자기 떨어진 적도 있어요. 위험해서 예전 걸로 돌아갔아요. 돈 버린..ㅠㅠ
2025-03-07,5,한달사용좋아요 좋아요 좋아요
2025-01-20,5,한달사용너무 편리하고 좋아서 가족 모두 사용중입니다:)
2025-01-12,5,한달사용부모님 차에 사용하게 구매했어요! 붙이기 쉬워서 좋습니다요
2025-01-17,4,"한달사용간핀하고 편리합니다.
영하10도 이하에서는 작동안합니다..ㅋㅋ"
2025-01-20,5,잘 거치해줘서 좋아요
2025-02-06,5,재구매튼튼하고 운전할때 거치하기 편하네요!
2025-02-06,5,재구매좋습니다!! 강추합니다!!
2025-02-02,5,만족합니다. 잘 사용하겠습니다.
2024-12-17,5,"몇년전에 사서 쓰고 있던 거치대가 
망가져서 새로 똑같은걸로 구매 했어요
배송 너무 빨리 왔고 그전꺼 쓰면서도
만족해서 이번에도 망설임 없이 바로
구매 했습니다 항상 만족스러운 신지모루에요
감사합니다~~"
2025-02-04,4,배송빠르고 제품좋아요
2025-01-06,5,빠르게 보내주셔서 잘 사용하고 있어요~ 매우 만족합니다.
2025-01-14,5,한달사용항상 메일 사용하지만 정말 좋은것 같아요
2025-02-06,5,재구매충전 잘되고 좋습니다~!
2024-12-29,2,"한달사용3일 사용에 오토 그립기능 망가짐.
충전은 잘되나 안내가 부족함
깨알깉은 글씨로 s22 s23은 안되요~~~ 라고 서놓은걸 보네됨 - (충전위치와 버튼 간섭(??) )
하나 더 필요한데 또 오토그립기능 바로 망가질까 구매하지못하고 있음.
1. 일단 3일만에 망가져서 제품 신뢰성 최하 
2. 충전 잘됨
3. 크기 디자인 모두 맘에듬 
4. 일단 스덩으로 그립해서 사용하고잇으며 절 때랑떨어짐 
5. 송품구 집게가 견고하고 한번 설치하면 송풍구가 부서지지않는한 안 떨어짐"
2025-01-31,5,빠른배송감사합니다..
2025-01-24,5,한달사용좋아요~~ 이쁘고 배송도 빠릅니다^^
2025-01-20,2,핸드폰 두께에 비해 고정부분이 약하고 대쉬보드에 설치하는 것도 영 불편하네요
2025-01-24,5,한달사용작고편함 자동열림닫음 반응좋음
2024-12-25,5,시동 끄면 핸드폰이 떨어집니다ㅠㅠ 비실용적이에요. 원래 쓰던 거 계속 쓰고 있어요.
2025-01-15,5,아직 사용전이긴 하나 리뷰가 좋아서 구매하게 되었네요. 번창하세요.
2025-01-28,5,젛아요 좋나요 좋아요
2024-12-13,5,"맥세이프 없는 케이스 사용할때 쓸만한 충전거치대 찾다가 발견했는데요
너무 맘에드네요!
사용하면서 더욱 체감은 해봐야겠지만 당장은 맘에드네요!"
2025-01-23,5,좋아요 😀 좋아요
2024-12-28,5,한달사용빠른배송 감사합니다
2024-12-18,3,"생각보다 핸드폰을 잡아주는 힘이 약하고
작은충격에도 폰이 아래로 떨어져서
사용에 불편함이 조금 있네요"
2024-12-21,5,이틀째라 더써봐야 알겠지만 편하고 좋네요 안떨어지고오래쓰길 바래봅니다 ㅎㅎ
2024-12-11,4,한달사용잘 쓰고 있어요.다 좋은데 시동을 끄면 폰제거버튼이 안먹네요?!그거외에는 좋아요.
2024-12-04,5,"- 사이즈는 아담한데 튼튼하네요. 운행중 핸드폰 진동도 별로 없고 좋아요
- 심플한 디자인에 깔끔합니다."
2025-01-11,5,한달사용튼튼하고 쓰기좋아요
2024-12-06,5,2개째 구입하는 거네요. 제대로만 부착하면 견고해요. 잘 사용 중이었는데 차를 바꿔서 다시 구입했습니다. 잘 사용하겠습니다.
2024-12-17,5,일단은 괜찬은것같아요
2024-12-05,5,"엄마 사용하시게 구매했어요! 디자인, 자동 열림 기능 모두 마음에 들어요"
2025-01-05,5,한달사용좋아요 많이파세요 ^^
2024-12-04,5,기존에도 사용중이었는데 너무 좋아서 또 구매합니다
2024-12-05,5,5년전에 쓰다가 엄마꺼랑 제꺼 다시 구입합니다 아직 설치전인데 사용하고 다시 리뷰작성 하겠습니다
2024-12-29,5,한달사용엄마한테 사드렸는데 좋아하셨어요
2024-12-11,5,아주 좋아요..이번이 2번째 구매입니다.담에 또 구입할께여.잘만들어 주세여
2024-12-24,4,무선충전이 된다는게 좋네요 ㅋ
2024-12-20,5,좋은제품 빠른배송 감사합니다
2024-12-13,5,좋아요 자동 그랩핑 되는것도 좋구
2024-12-18,5,배송 빠르게 왔습니다~ 잘 사용해볼게요^^
2024-11-24,5,"사이즈도 적당하고 기능도 작동 잘됩니다
거치하기 편리해요!"
2024-11-15,5,배송 빠르고 제품 좋습니다. 충전도 잘되고 저는 맘에듭니다
2024-12-20,5,신랑이 설치하기 편하다고 해요.
2024-12-05,5,빠른배송! 잘 쓰겠습니다.
2024-11-23,5,배송 진짜 빠르네요!
2024-10-23,3,사용감은 괜찮은편인데 아래쪽 받침이 없는걸 생각을 못했네요 처음 폰을 고정시킬때 감지센서가 예민해서 바로 안되는점이 불편하고 고정후엔 버튼을 눌러야 탈착이 되서 떨어지지는 않는데 그래도 받침이 없으니 좀 불안해요
2024-10-23,4,"에어컨 송풍구는 애매해서 안쓰는 cd쪽에 달았어요. 설치하기도 편하고 흔들리는 것도 없어요
다만 소음이 조금 있고.. 출력이 약한 탓인가 충전이 잘안되는 것같아요ㅠㅠ"
2024-12-04,3,"한달사용충전이 같이되면 더 좋을텐데
아쉬워요"
2024-10-21,5,가까이 손을 댔을때 인식도 잘 되고 충전도 잘 되네요! 오래 쓸 수 있기를..!! :)
2024-11-23,5,"잘 붙어있고 핸드폰 지지가 잘되요
시동끄면 버튼이 비활성화되서 시동끄기전에 미리 핸드폰 빼야되는 게 조금 신경쓰이지만 잘 붙어 있으니 좋아요"
2024-11-13,2,한달사용구매 한달도 안됐는데 벌써 이상한 고장이 좀 발생됐네요
2024-11-13,5,잘받았습니다 감사합니다
2024-10-22,5,재구매충전 잘돼요~ 처음에 너무 발열이 심했는데 고속충전 시거잭에 꽂으니 괜찮네요!
2024-10-18,4,"우선 동일사이트 주문한제품은 배송이 2일만에 왔는데 요건 4일걸려서 별하나 뺐구요 작동잘되고 사용에 편리함을 더해 4점 주었습니다
개인적으로 suv차량인데 CD부착추가하니 더 편리해요 고민하시는분들 있으실거같아 남깁니다^^"
2024-11-29,5,한달사용만족합니다 다음에 또 이용할게요
2024-11-06,4,한달사용차량에 맞지않아서 사용을 못하고 있네요.. 모닝입니다
2024-11-05,5,"11/10일 사용 후 내용 추가 예정
3M 테이프의 접착력 믿어보겠습니다"
2024-11-06,4,"한달사용작은 사이즈로 깔끔하게 설치는 가능해서 좋습니다.
그런데, 아래 받침이 없는게 아무래도 불편하긴 하네요.
구입하시는 분은 감안하셔야 할 사항같네요"
2024-11-30,5,한달사용잘쓰고았어요 편하고 좋아요 짱
2024-11-19,4,"한달사용디자인도이쁘고편해요
다음에또주문할게요"
2024-11-27,5,한달사용사용하기 편하고 좋아요
2024-11-25,5,"한달사용핸드폰 잘 고정시켜 주고 충전도 잘 되서 좋습니다
잘 사용할게요"
2024-11-01,4,"구성품이 간단하네요~
차량에 부착해봐야겠네요"
2024-12-04,5,한달사용튼튼합니다. 좋습니다.
2024-10-31,5,"한달사용아..차량용인데 침대에서 사용중입니다 ㅋㅋ
좋아요"
2024-11-20,5,엄마가 필요하다고 해서 사드렸는데 편하다고 좋아하셨어요
2024-11-14,5,한달사용열고 닫히는 시간이 빠른것 빼고 전부 좋아요. 자동으로 열려서 편하네요
2024-11-04,5,한달사용그냥 저냥 쓸만은 한데 아주 편한것도 아니에요
2024-11-07,3,폰 끼우는 부분 작아서 끼우기 힘들고 접착력도 약해서 금방 떨어졌어요....환불 귀찮아서 어케든 붙여써볼려하는데 잘 될지 모르겠네요ㅠㅠ
2024-10-31,3,"한달사용전에 쓰던 제품(신지모루 무선충전 행드폰 거치대 송풍구형)에 비해서 확실히 견고함은 떨어지긴해요. 그래도 디자인은 심플하니 예쁘고 충전도 잘 되고, 송풍구형이 아니라서 바람 막지 않기도 하고 좋아요."
2024-10-27,5,구매만족합니다! 수동자동 다 가능해요
2024-10-30,5,3년전쯤 구매하여 잘 쓰고있다가 핸드퐁 케이스를 미끄러운거로 바꾸면서 운전중에 떨어졌는데 옆에 거치하는 부분이 같이떨어졌어요ㅠㅠ 그래서 새로 구매합니다! 진짜 편하고 좋아요! 추천이에요!
2024-10-04,5,한달사용원래 다른 제품 쓰다가 망가져서 새로운 제품을 구입 하려고 엄청 찾아 보다가 후기도 좋아서 구매했어요 에어컨 송풍 부분이 세로다보니 제품을 살 때 고민이 많이 되더라구요 근데 고민할 필요가 없었던 게 부착 식으로 설치해서 사용 중입니다 잘 설치 된 것 같아서 만족스럽습니다
2024-10-22,5,"거의 4년 넘게 썼는데 너무 좋아서 선물용으로 또 주문했습니다 
강추!!"
2024-11-20,5,한달사용가격대비 견고하고 좋아요
2024-11-18,5,상품에 만족하며 잘사용했습니다
2024-10-14,5,"한달사용예전에 사용하던 거치대가 망가져서 새로 샀어요
써보니 잘 되고 센서가 미세해서 주변만 가도 움직이네요 아직까지는 편하게 쓰고 있어요"
2024-10-27,5,한달사용이전에 사용하던게 고장이나서 재구매합니다
2024-10-22,3,"2번 사용했는데 고장 났습니다. 
접근시 자동으로 열어주는것이 동작 되지 않습니다. 
충전은 되는것을 보니 고장난것 같은데.. 영~ 

신지모루 케이스, 필름 항상 잘쓰고 있고 품질엔 만족하는데.. 충전기는 영~ 이네요 역시 전기 제품은 ... 전기 제품 주력 회사것을 사야 하는 걸까요"
2024-12-08,5,쓰기편해요쓰기편해요
2024-11-10,5,한달사용이전꺼사용하다가 다시구매해서 사용중인데 만족스럽네요
2024-11-08,5,한달사용감사합니다. 아주 좋습니다.
2024-11-15,5,한달사용cd슬롯에 껴서 잘사용중이에요
2024-11-13,2,한달사용잘 사용하고 있어요 가성비 갑입니다
2024-10-21,5,사용 설치가 편리하고 좋네요
2024-10-14,5,"이마트 트레이더스에서 구매했던거랑 같은건지 모르겠지만 비슷해서 구매 했습니다. 충전 잘 되고 핸폰 잘 잡아줘요 방향 상관없구요. 
사용기종 갤럭시24울트라 입니다. 고속충전 잘됨 여름이 아니라서... 좀더 사용해 봐야 할꺼 같아요."
2024-10-15,5,한달사용핸드폰 인식해서 자동으로 열리는 게 매우 쾌적한 사용감을 준다고 하네요 :)
2024-10-23,5,한달사용재구매아직까지 잘 쓰고 있습니다
2024-11-09,4,한달사용잘 충전이 안되는 듯 해요
2024-10-07,5,디자인 예뻐요. 부담스럽지 않은 사이즈라 만족합니다.
2024-11-07,5,선물했더니  친구가 좋아하네요
2024-10-17,5,한달사용잘 쓰고 있어요. 만족해요.
2024-10-21,3,무선충전이 USB에 안되는거 꼭 확인하세요 ㅠㅠ 거치도 좀 불안정합니다. 급정거 아니어도 툭 떨어지기도 합니다;; 가격대비 약간 아쉬운 부분이 있어요;;
2024-11-08,5,배송도 빠르고 작동도 잘해요
2024-10-14,5,괜찮아요 쓸만해요 조립하기 편해요
2024-11-02,3,한달사용생각보다 소리가 둔탁하고 충전이느림
2024-11-04,5,한달사용잘쓰고 있습니다 감사 합니다
2024-11-07,5,좋아요 많이파세요 ^^
2024-10-07,4,"깔끔하게 부착되고 성능도 좋습니다.
다만, 제 차에는 거치대가 너무 벽면에 바짝 붙어서 
그 점이 조금 아쉬웠습니다.
제품 문제가 아닌 제 차량과의 조합이 문제라
제품자체는 만족합니다.
그리고 하단 받침이 없는점은 참고가 필요하겠네요"
2024-10-14,2,"한달사용스티커형식의 거치대는 불편감이 큽니다.
또, 두꺼운 케이스도 아닌데 투명케이스인데도 불구하고 무선충전 인식이 안되네요;; 실망입니다."
2024-11-02,5,한달사용충전도 잘되고 핸드폰 거치 고정도 잘 되네요
2024-10-28,5,한달사용사용 편해요. 잘 쓰고 있습니다.
2024-11-04,4,한달사용딱 가격만큼 작동합니다
2024-10-07,5,"한달사용동생차에 있는거보고 시부모님 사드렸는데 맘에 드신다고 추가 주문 엄청 하셨어요~ 주변에 선물한다고 
근데 삼성 플립 제품은 아래쪽에 충전이 되는지 핸드폰을 위로 꽂아야해서 커브돌때 좀 내려오더라구요 ㅠㅠ"
2024-12-01,4,한달사용Dufbdbstsgxbcb
2024-10-04,5,"작동잘되고 튼튼하네요.
잘쓸께요~"
2024-10-27,3,가성비가 좋아서 만족하고 사용중
2024-10-27,5,빠른 배송으로 잘받았습니다
2024-10-22,3,"폰 접착과  탈착이 불편
거치대 대쉬보드 바닥 접촉이 좁은편임"
2024-10-28,5,한달사용고정잘잡아줘서 쓸만하네요
2024-10-17,3,한달사용휴대폰을 고정하는 힘이 조금 부족해서 자꾸 흘러내려요 ㅠㅠ
2024-10-23,5,잘쓰게습니다 좋아요~~~~
2024-10-01,3,잘써보겠습니다! 감사합니다~
2024-10-28,3,한달사용거치대로쓰기좋네요ㅎ
2024-11-19,5,한달사용좋아용  좋아용 ~~~~~
2024-10-23,5,견고하게 잡아주는 점이 좋았습니다.
2024-10-21,5,흔들림없이 사용하기 좋습니다
2024-10-17,5,사야지사야지 미루다가 드디어 차에 부착했는데 허 너무 편해요!
2024-10-01,3,이전에 신지모루 무선충전 행드폰 거치대 송풍구형을 썼는데 이게 훨씬 더 안정적이네요. 물론 이것도 송풍구형 집게 부분이 부러지는 바람에 현재 제품을 샀는데 여튼 굳이 비교하자면 송풍구형이 좀 더 안정적이네요.
2024-09-14,3,한달사용충전이 잘 안되네요. 그래도 사이즈 작은 것에 만족합니다
2024-10-18,5,빠른 배송 감사합니다
2024-10-02,5,한달사용아주 잘 쓰고 있습니다
2024-10-15,5,한달사용차에 이렇게 딱 맞는 거치대가 있어서 좋아요
2024-10-12,5,"아버지 사드렸는데, 편하시다네요. 가끔 오작동을 한대요"
2024-09-20,5,ㅎ진짜 조금만 가까이 가도 열리네요~ 작고 좋아요!!
2024-09-24,5,같은 제품을 사용했는데 파손되서 재구매했어요
2024-09-29,5,쓱 대면 슝 열려 편함
2024-10-12,5,한달사용견고하고 간편하게 자동충전까지 잘되고 있네요
2024-10-14,5,한달사용선물했는데 좋아해요
2024-10-16,5,한달사용재구매사업번창하세요~~~^^
2024-10-01,5,사이즈도 작고 쓰기 편해서 좋아요!! 만족합니다~~~
2024-10-17,5,한달사용가격대비 품질 굿 ^^
2024-10-16,5,한달사용재구매사업번창하세요~~~~~^^
2024-10-13,5,한달사용편리허개 잘 쓰고있어요
2024-10-03,5,"와이프 선물로 드렸는데
가볍고 착 달라붙어 사용하기 편하고 하네요"
2024-10-14,5,여기만한게 업서용 ㅎ
2024-10-11,5,한달사용차량에 잘 부착이 됩니다
2024-09-06,5,"리뷰 보고 신중하게 샀는데
만족입니다
단점어없어요 ㅎㅎ"
2024-10-07,5,한달사용부피가 없어서 좋아요.
2024-10-04,5,잘쓰고 있습니다 감사 합니다
2024-09-13,5,한달사용만족해서 재구매해 사용중 입니다
2024-10-07,5,한달사용무난하게 잘 쓰고 있습니다
2024-09-06,5,배송 빠르고 품질 좋습니다. 만족합니다.
2024-09-10,4,"대쉬보드에 부착하는 추가물품을 구입, 간단히 설치함. 유리창에 부착하는 거치대는 핸드폰 거치대와 연결하기 위해 고정하는 나사형태의 구멍보다 커서 사용이 불가했음(설치 안내문 등이 없어 불편)"
2024-09-28,5,감사합니다 잘 사용하겠습니다
2024-09-04,2,휴대폰 걸고 차 좀 흔들리면 슬슬슬 밑으로 빠져버리고 이게 뭐임
2024-09-14,4,사용하기편해요 아직 오래 써봐야알것같지만 간편하고좋습니다
2024-09-27,5,아직 차가오기전인데 달고 리뷰다시달께요
2024-09-22,5,한달사용감사합니다 좋은제품 좋은가격에 구매해서 정말 만족합니다 ㅎㅎ
2024-08-19,5,코스트코에서 마그네틱 스티커세트 제품  붙이고 폭염에 운전 했는데. 폰케이스에서 끈끈이 만 남고.  링은 자석에 붙어있는채로 안떨어지고.  난리나서.  반품하고. 이걸로 재주문.
2024-09-08,5,한달사용아직 사용 전이지만 3번째 재구매입니다.
2024-08-13,3,"폰이 장착되고 닫히는 시간이 너무 빨라서 조급해져요ㅡ.ㅡ 그리고 폰케이스를 한 상태에서 꽂으면 좀 튀어나와서 불안해요. 근데 작고 예뻐요. 
여기 폰케이스 좋아서 사용하는데, 이것도 구매해봤어요. 만족해요."
2024-09-27,4,편하게 설치해서 잘쓰고 있습니다
2024-10-01,5,한달사용항산 믿고 씁니다~!
2024-08-29,5,무선충전이라 사용하기 편하고 좋습니다 많이 파시고 수고하세요
2024-09-11,5,가격대비 품질 굿^^
2024-09-25,4,충전단자 접촉면이 좀더 넓었으면 좀더 편리했을듯
2024-09-23,5,한달사용튼튼하고 좋은제품 감사합니다
2024-09-04,5,"한달사용딴건 몰라도 운전할때 신경 안써도 되니 편하네요 다만 차안 선정리는 좀 필요합니다^^
잘 쓰겠습니다"
2024-08-20,1,"다좋은데 고속충전 아니잖아요!
고속충전이 필요한건데 고속충전이 안되는게아쉬워요!"
2024-09-18,3,견고한 점은 좋으나 폰케스 착용시 무선충전에 장애가 다소 있음
2024-09-24,5,좋은품질 좋은느낌 굿잡
2024-09-26,5,아주만족합니다. . . .
2024-09-26,5,한달사용사용할만 합니다~~
2024-08-24,5,"전에 사용하던게 고장나서 바꿨는데 조금만 움직여도
잘 움직이고 고정도 잘 되고 좋네요"
2024-09-24,5,한달사용잘 사용하고 있어요👍🏻
2024-09-21,5,한달사용좋앗고 잘쓰고잇어여
2024-09-21,5,한달사용잘 사용하고 있어요
2024-08-26,5,"동생차에 있는거 보고 시아버지가 갖고싶다고 하셔서 사드렸는데 하나 더 구매하신다고 하네요 ^^
작고 무겁지않아서 좋은거같은데 견고한지는 좀 더 써봐야알거같아요 ~"
2024-09-15,5,배송빠르고 사용 편리합니다.
2024-08-20,5,"재구매두번째 구매 입니다
미니멀한 디자인에 작동 잘 됩니다"
2024-09-16,5,한달사용정말 마음에 들고 좋습니다 ~^^
2024-09-09,5,실물이 훨씬 예쁘고 심플해서 좋았고 군더더기 없이 깔끔..
2024-09-15,4,갤폴드 두꺼워서 그립이 약해요
2024-09-06,5,한달사용좋아요 부착력도 좋구 암튼 좋아요
2024-08-16,5,아빠 사줬러요 제가 직접쓰진않지만 좋아하십니다 ㅎㅎ
2024-09-16,5,한달사용조아조아만족만족^^
2024-09-11,5,한달사용잘쓰고있습니다 감사합니다
2024-08-08,5,굿굿 통풍구에안걸고 제가 원하는 곳에 부착하니 좋아요 부착잘되고 충전도좋아요 굿
2024-08-18,5,아담하고 송풍구 부착이 아니어서 좋네요
2024-09-09,5,사이트에서 본거랑 같아요
2024-09-10,5,잘 사용하고 있어요😀
2024-09-02,5,한달사용최고입니다 지인들 추천할겁니다
2024-08-15,4,깔끔해서 쓰기편하네유
2024-09-07,5,좋아요좋아요좋어요좋ㅇ
2024-08-19,5,한달사용잘 쓰고 있어용 좋네요!
2024-07-18,5,"자동으로 작동되는 점이 가장 만족스럽습니다. 앞서 수동으로 조절해야 하는 제품을 샀는데, 자동이 역시 편의성이 뛰어나네요. 접착제 여분 주신 것도 좋습니다."
2024-08-27,4,"광고한 내용과 다른점은 없습니다
손만 가까이 가도 소리가 나서 신경이 좀 쓰이긴 하네요"
2024-09-03,5,생각보다 크기가 작았어요
2024-09-01,5,배송도 빠르고 성능도 좋아요
2024-08-28,5,한달사용한달째 사용 하고 있는데 불편함 없이 잘쓰고 있어요
2024-07-25,2,한번 붙이고 떼어낸 후 다시 붙이면 바로 접착력이 약해져서 s23도 못 버팁니다....
2024-08-30,5,자동으로 핸드폰잡아주고 쓰기편합니다
2024-09-01,5,쓰기좋아보여요 잘쓸듯요
2024-08-27,5,한달사용밑에 받침대 있는거 쓰다가 이거 쓰니 떨어뜨리네여
2024-08-31,5,한달사용배송빠르고 제품좋습니다
2024-08-29,4,깔끔한 디자인 좋아요.
2024-08-27,5,한달사용부모님 쓰시리고 사드렸는데 잘 사용하고 계시더라구요
2024-08-31,5,붙착력이 좋아서 잘쓰고있습니다.
2024-08-26,5,한달사용차량 시동 끄면 직접 빼야하는거 빼고는 만족입니다
2024-08-08,5,충전도 잘되고 디자인도 이쁩니다
2024-08-29,5,이 가격에 정마류좋습니다
2024-07-16,5,"Z플립을 사용하고 있어요.
동생차에 있길래 사용해보니 충전도 잘되고 해서 구매했어요~ Z플립도 가능한지 문의 남기시는 분들 있으신 것 같은데 저는 사용이 가능할 것 같다고 말하고 싶네요."
2024-08-02,4,오토로 열리는 모터가 너무 약하네요
2024-08-09,4,한달사용한번씩 오작동하는건.....
2024-08-01,5,배송빠르고 제품좋아요
2024-08-01,5,재구매입니다 잘 쓰겠습니다
2024-08-27,5,아주 만족합니다!!!!!
2024-07-29,5,충전도 잘되고 좋아용 싸게 샀네여
2024-07-24,5,한달사용아이폰 14맥스 사용하는데 무거워서 그런지 장착하면 조금 불안하게 살짝 내려앉지만 잘 사용하고 있어요
2024-07-16,4,싼 게 비지떡인지 다이소에서 산 핸드폰 거치대가 며칠 안 썼는데도 망가지고 해서 구매해 봤습니다. 확실히 편하네요.
2024-08-18,5,항상 믿고 구매합니다
2024-08-15,5,선물했더니 만족했습니다
2024-06-25,5,아이폰 15 맥스 사용중인데 거치하면 다소 고정이 안되는 부분이 있네요ㅠㅠ 배송 상태나 제품크기는 전반적으로 마음에 듭니다!
2024-08-14,5,좋고 잘쓰겟습니다 감사합니다
2024-08-17,5,한달사용작동 잘되고 좋습니다.!!!
2024-07-26,5,핸드폰 케이스가 두꺼워서 그런지 충전은 안되네요 ㅠ 전에 쓰던거로 구매해야겠습니다. 배송 빨랐습니다.
2024-07-23,5,배송도 빠르고 상품도 만족합니다
2024-07-19,5,배송 빠르고 좋아요
2024-07-19,5,사용하기에 편해요.
2024-08-10,5,한달사용아주 잘 사용하구 있습니다 ^^*
2024-08-01,4,빠른 배송 감사합니다
2024-07-27,5,거치대 좋아요   충전도 잘되고 심플하고요
2024-07-13,5,한달사용튼튼하고 잘쓰고 있어요~~
2024-07-28,5,한달사용늘 사용하는 제품이에요
2024-07-10,5,빠르게 잘 받았습니다 ^^*
2024-06-23,5,"한달사용한달동안 세개 구매할정도로 주변분들에게 추천해주고 장착도 해드렸습니다
만족도가 너무 좋습니다"
2024-07-23,5,한달사용따로 고정하는걸 따로 사야하는건 아쉽지만 나쁘지 않네요
2024-07-21,5,좋네요 고맙습니다 많이파세요
2024-07-18,5,감사합니다 좋은제품 좋은가격에 구매해서 정말 만족합니다.
2024-07-27,5,견고 해서 사용하기현함
2024-07-15,5,너무좋아요 다음에 꼭구매합니다
2024-07-23,5,한달사용디자인 예쁘고 편해요
2024-06-16,1,"제품을 붙잡는 부분이 작아서 해드폰 케이스를 빼야 거취가 되네요
핸드폰 케이스 있는번은 참고 하세요"
2024-08-12,5,한달사용너무너무좋았어요ㅎㅎ
2024-07-09,5,작동 잘 됩니다. 좋은 제품 감사드리고 케이스가 두꺼우면 충전이 잘 안될수있습니다.
2024-06-22,5,한달사용좋아요 됴아영 좋아유 좋아여
2024-06-16,5,아빠차량에 이용라시라고 사드렸는데 만족허며 사용중이십니다 주변에 추천했어요~~
2024-06-22,5,쓰기 편하고 충전도 잘돼요!!
2024-07-01,5,한달사용햇빛 많이 받으면 좀 느슨해지긴 하는데 그 외엔 잘 쓰고 있어요 차 열 안 받으면 고정 잘 돼요
2024-07-18,5,잘쓸께요!!!!!!!
2024-07-09,5,한달사용시동 끄고 폰 빼게 됩니다 까먹어서요
2024-06-27,1,"충전 안됨. 망할 내돈
짜증나서 버려버림
대체 왜 나한테만 불량을 보내주는
것인가..."
2024-07-03,5,한달사용친절하시고 배송도 빠르고 아주 좋아요!!
2024-07-10,5,한달사용사용하기 편합니다...
2024-07-06,4,이쁘게 설치 했어 이쁘게  잘 쓰겠습니다.
2024-06-12,5,좋아요 잘쓰구 있어요!! 굿뜨🫰🏻
2024-07-02,5,"너무 만족하며 잘 쓰고 있네요
많이 파세요~~~"
2024-06-17,5,새로운 폰 샀는데 악세서리들 한꺼번에 살 수 있어서 너무 좋았네요~ 신지모루는 그냥 좋아요!
2024-06-08,5,너무 만족합니다 오래 써봐야할것같아요
2024-06-22,4,한달사용다른 차량용 무선충전기는 에어컨에 설치해도 여름에 발열이 심해지던데 그런 점이 없어서 좋아요
2024-07-03,4,쓸만해요 편리하고 좋아요
