DATE,VOTE,INFO
2025-05-26,5,남자친구 선물해줬는데 편하고 좋다고 맘에 들어하네용!
2025-06-08,5,한달사용제품 품질 만족합니다
2025-05-26,5,"한달사용케이스 있는상태에서도  충전이잘되어서
너무좋아요"
2025-05-26,5,"한달사용잘 사용하고 있어요~
가성비가 좋아서 친구 선물용으로 재구매까지 완료~"
2025-05-13,5,"빠르고 안전한 배송 감사합니다. 기존에 사용하던 구형 QC6가 맘에 들어서, 금번 차량 구매하신 아버지께 드리기 위해 구매하였습니다. 잘 사용하겠습니다."
2025-06-02,5,쓰기 편하고 업그레이드된 버전이라 더 좋네요!
2025-06-04,4,"꼼꼼한 배송에 만족
작동 잘 되내요"
2025-06-06,5,화면과 같음. 열리고 닫히는게 고급스러움.
2025-05-25,5,"구버전 사용하다 소음이 너무 발생해서
이번에 새로 구매 했는데 조용하고 좋습니다"
2025-06-06,5,부모님 차에 달아드렷는데 좋아하세요~
2025-02-22,5,"쏘렌토 차량에 무선 맥세이프와 일반 무선충전기를 설치하기 위해 구매했습니다. 쏘렌토 페리스리프트 차량의 아쉬운 점은 무선충전 위치가 멀고 충전시 발열이 있다는 것입니다. 또한 한개만 놔둘 수 있으므로 동승석에 앉은 사람의 휴대폰을 놓을 장소가 마땅치 않습니다. 그래서 큰 마음을 먹고 여기저기 검색하면서 실사용 후기를 찾아보았고, 쏘렌토 카페 분들의 추천을 받았습니다. 특히 휴대폰을 갤럭시 S25 울트라로 교체하면서 무선 고속충전이 되는 제품을 찾으면서 여러 기술에 대해 공부하다보니 주파집 제품이 믿을 만하여 선택하였습니다.

처음 제품을 받고 불량이나 파손 여부를 확인하기 위해 제품을 열었는데, CWC06 제품을 감싸고 있는 흰색 플라스틱이 부스러져 있어서 깜짝 놀랐습니다. 함께 구매한 QC-6 제품은 괜찮았습니다. 리뷰를 찾아보니 저 말고도 그런 분들이 있는 것으로 보아 충격으로 인한 부서짐이 아니고 포장재 불량 판단되어 다행이라 생각했습니다.

운전석과 동승석에서 동시에 무선 고속충전을 하기 위해 주파집 48W 듀얼 시거잭 제품도 함께 구매했습니다. 제품 설명을 보니 무선 고속충전을 안정적으로 사용하기 위해 CWC06 맥세이프 제품은 30W가 필요하고 QC-6 제품은 15W 정도가 필요한 것 같았습니다. 그래서 구성을 고민하던 중 주파집 48W가 듀얼로 동시에 30W/18W를 지원하는 것을 확인했습니다. Q&A 질문을 통해 동시 사용이 가능한 것을 확인하였고, 특히 지금 CWC06과 함께 구매 시 할인받을 수 있어서 고민 없이 구매했습니다.

깔끔한 설치를 위해 차량의 (퓨즈박스) - (휴즈 시거 소켓) - (주파집 48W 듀얼 시거잭) - (충전 케이블 (C타입/USB타입) 2개) - (CWC06 맥세이프 및 QC-6 무선충전 거치대) 구성으로 진행했습니다. 실제로 설치하기 전에 테스트해 보니 동시에 무선 고속충전이 되는 것을 확인했습니다.

설치가 끝나고 나서 보니 상당히 만족스럽습니다. CWC06 맥세이프 제품에 갤럭시 S25 울트라가 잘 붙어 있으며, 떼어낼 때도 적당한 힘으로 분리할 수 있었습니다. 이제 실제 사용을 해보면서 방지턱이나 코너에서도 안정적으로 붙어 있는지, 충전은 잘 되는지 등을 확인해 볼 예정입니다. 가능하면 한 달 후 리뷰를 쓸 때 실사용 후기를 올려볼까 합니다. 일단 설치 후 테스트 단계에서는 상당히 만족스럽고, 주변 지인들에게도 추천할 마음이 있습니다."
2025-06-04,5,편하고 단다단해서 좋아요
2025-05-29,5,"배송빠르고 충전 잘됩니다
설치도 간편하네요"
2025-05-28,5,운전중에 약간 훈둘려요 제가 고정을 잘못한건지 ㅜ
2025-06-04,5,딱딱한 느낌이 좋습니다
2025-04-27,5,"재구매쏘렌토 MQ4 FL 차량입니다
잘맞고 흔들림은 없습니다

위쪽만자 끼고 하단부 끼울때  힘을좀 줘야하네요 ( 잘못온줄..- 살짝힘을 줘셔 누르니 딱 맞네요)"
2025-06-02,5,쓰기 편해서 또 구매했어요
2025-06-03,5,한달사용보조석에서 편하게 보라고 달었어요
2025-05-30,5,견고하고 쓰기 편해서 두번째 구매합니다
2025-06-01,5,한달사용재구매제가 써보고 지인에게 선물했는데 좋아합니다.
2025-05-23,5,한달사용매번 사용하는 제품이고 배송도 빠르고 좋아요
2025-05-03,5,"배송빠른게 제일 맘에들구요! 제품도 되게 좋습니다. 송풍구에 달면 덜렁거리고 살짝 견고하지않아서 다른곳에서 BMW 전용 마운트 산거에다가 거치대 달아놓은 사진입니다, 충전잘되고 좋네요."
2025-05-30,5,잘 받았습니다. 감사합니다
2025-05-19,5,한달사용작동잘되고 충전도 빨리되요 차가 흔들려도 고정 잘되서 좋아요
2025-05-27,4,금일 설치해 봤는데 작동 잘되고 견고 한 것 같습니다.
2025-05-29,5,핸드폰을 꽉 잡아주는 느낌이 좋네요
2025-05-30,5,배송이 빠르고 좋아요
2025-06-02,5,한달사용한달 동안 사용하면서 좋습니다.
2025-06-01,5,설치가 긴편하고 튼튼하네요
2025-06-02,5,한달사용튼튼히 잘 쓰고 있어요
2025-06-08,5,와이프 아주 좋아해요~~디자인 예쁘고 심플 하다고 하네요
2025-05-18,4,"한달사용충전은 잘되는데 휴대폰 뒷면이 따뜻해져요
제폰만 그런건가요?
이부분말고 다 만족합니다~"
2025-05-31,5,지인꺼 보고 샀는데 너무 편하네요 굿굿
2025-05-29,3,배송은 엄청 늦었고 상품은 그럭저럭인듯...
2025-05-30,5,튼튼하고 사용하기 좋아요^^
2025-06-02,5,조용하고 견고하네요~
2025-05-27,5,조아요 잘 쓸게요.
2025-04-30,5,"한달사용동승석에서 편리한 충전을 위해 구매하여 장착했는데, 기대 이상으로 만족스럽습니다. 다양한 스마트폰 모델을 충전해 보았지만, 한 번도 충전이 되지 않거나 문제가 발생한 적이 없었습니다. 발열이 약간 느껴지긴 하지만, 손으로 만졌을 때 뜨겁거나 걱정할 정도는 아니었습니다."
2025-05-27,5,설치도 편하고 견고합니다
2025-04-23,3,"레이차주입니다
송풍구 크기에 맞춰서 장착해도 시간이 지나면 
사진과 같이 안맞아져요..
그리고 볼 결합부분쪽이 고정이 안되어있어서
자꾸 흔들려요 진짜 너무 흔들림
무선충전도 발열이 심해서 다른제품으로 재구매했습니다"
2025-06-03,4,한달사용거치하지 않았는데 지잉지잉 모터 돌아가는 소리가 나기도 합니다. 그리고 충전시 발열이 많이 나네요.
2025-05-08,5,한달사용좋아요 레이에 안성맞츔
2025-06-08,5,배송에 엄청빨라요 잘 사용하겠습니다~
2025-05-11,5,왜 이제야 샀는지ㅠ 티볼리 송풍구 특성상 정면이 아닌지라 뭘 써도 불편했는데 너무 좋아요
2025-05-31,5,맞는 거치대가 없어 고민하던중 구입하게됐네요 정말 마음에 들고 딱이네요
2025-05-23,5,한달사용편하고 사용하기 정말 편합니다. 다만 아쉬운 점은 부선 충전을 잠시 끄고 싶은데 끌 수 있는 방법이 없이 무조건 무선 충전해야 한다는게 조금 아쉽습니다
2025-05-27,5,좋아요 좋아용 좋아요 ㅎㅎ
2025-04-27,5,"기존 네비게이션이 있지만 업데이트가 늦거나 낯선곳을 갈때 t맵을 사용하는데요 
거치대가 톡톡한 역할을 해주네요
운전하면서도 쉽게 이용할 수 있어 좋아요
충전도 하면서 , 블루투스 사용할때 참 유용해요"
2025-05-26,5,"재구매가성비 훌륭, 선물용으로 재구매 했어요~~"
2025-05-05,5,송풍구에 거치하기 편리합니다. 중간 연결봉을 제거하고 송풍구와 충전본체를 바로 결합해서 사용하고 있습니다.
2025-05-24,5,제가 쓰는게 넘 편해서 엄마주려고 샀어요
2025-04-20,5,"한달사용지인분(카니발) 차량사면서 
선물로 드렸고 한달정도 사용하는데
 아주 만족하면서 사용한다고 하네요 
저도 이번에 신차(소렌토) 나와서 추가 구매하려고 합니다~"
2025-05-13,5,"원하는 위치로 폰을 이동시킬수있어서 편해요. 
거치대에 폰을 꽂고 운전시, 폰거치대가 조금 덜렁덜렁? 움직이긴해요 ㅋ"
2025-06-06,4,작동잘되고 좋아요~  오래쓸수있으면 좋겠어요
2025-05-11,5,전에 한번 구매한 적 있습니다. 이 브랜드 제품. 잘 쓰고 있는데 가족이 필요해서 1개 더 샀어요. 잘 장착해서 쓰고 있습니다.
2025-06-09,5,한달사용스타일리시하구 무엇보다 사용이 편해서좋네요
2025-04-30,5,"한달사용레이 신차 계약하자마자 이거부터 샀어요 ㅋㅋ 4개월만에 드디어 개봉했습니다 진짜 좋네요 튼튼하구 높낮이 조절되니까 아주 굳굳
근데 충전이 많이 빠르진 않네요!!! 그래도 넘 잘쓰고있습니당"
2025-05-25,5,고장없이 오래썼으면합니다
2025-05-23,5,한달사용아주 좋아요 많이 파세요
2025-06-08,5,충전도 잘되고 사용하기 편리합니다 잘 사용 하겠습니다
2025-06-02,4,"초고속 충전기에는 반응을 안하네요 ㅠㅠ 그래서 4점입니다
그냥 고속충전기에는 작동합니다
수고하세요~!"
2025-05-29,5,좋은가격에 좋은제품!
2025-06-07,5,한달사용좋아요 ~ 잘사용하겠습니다 !
2025-06-09,5,한달사용가격대비 품질 좋습니다 추천합니다
2025-05-16,5,"한달사용선물용으로 구매해서 보내줬습니다.
사용하기도 좋고 잘쓰고 있다고 합니다."
2025-05-19,5,빠른배송 감사합니다
2025-05-16,5,한달사용좋아요 너무편하게 잘 쓰고있어요
2025-04-21,4,제가 제차에 사서 써봤더니 괜찮아서 이번에 동생이차구입해서 선물 할려고 구매했는데 괜찮네요!! ^^
2025-06-08,5,배송 빠르고 좋아요
2025-05-21,4,한달사용쓰기 편하고 좋네요
2025-05-26,5,이전 다른제품쓰다가 고정이 잘되지 않아 이번에 구매해사용중입니다. 대만족입니다
2025-06-05,5,한달사용충전 속도도 괜찮고 부드럽게 잘 잡아 주네요.
2025-06-06,5,배송 빠르고  진짜 맘에 들어요^^
2025-04-30,5,고속충전 잘 되고 단단하게 고정되어 좋네요. 아이오닉에 맞는 거치대도 할인해서 가성비 좋게 잘 샀습니다. 잘 쓸께요.
2025-05-13,3,"지난번에 쓰던 지파집이 고장나서 재 구매 하려 했습니다.
소개 상으로는 업그레이드 버전이라고 해서 구매했는데... 외관은 동일합니다.
동생도 업그레이드 버전을 구매했던데.... 훨씬 세련되었던데.... 혹시 내가 눈탱이 맞은 것은 아닌지....
일단, 업그레이드 버전이 외관이 동일해서 짜증이 좀 나네요.."
2025-05-17,5,배송도 빠르고 제품도 좋아요
2025-06-08,5,짱짱하게 고정되네요. 튼튼해요.
2025-06-06,5,고장나서 쓰기편해 재구매했어요
2025-06-03,5,한달사용견고하고 차량거치대로 급속충전도 되고 좋네요
2025-06-03,5,좋아용!! 배송도 빨랐어요
2025-06-07,5,배송빠르고만족합니다
2025-05-20,5,한달사용잘 사용하고 있습니다
2025-05-12,5,가성비좋습니다 매우만족입니다
2025-04-12,3,"한달사용휴대폰을 시동을 켜고 몇분간 바로 꼽지않으면 나중엔 휴대폰을 장착할수가없음. 시동을껐다가 아주한참 후에나 새롭게 시동을켜야지만 다시가능해져요
예를들어 미리 차시동을켠후 십분정도 뒤에 휴대폰을 꽂는다. 그럼 인식이 안되고 선을뺏다 다시꽂아도 이미 먹통?이 되어있어요. 시동을켜고 차문을 잠궜다다시열고 시동을켜도 안먹혀요
아주한참 후에 시동켜면 다시 살아나요
차마다다른지모르겠는데sm6 차는 그래요."
2025-05-06,5,"고정 잘되고 핸드폰보기도 편하네요.
고속충전하려면 시가잭은 꼭필요해보여요."
2025-05-15,3,"한달사용그냥 충전시에는 휴대폰이 미지근한 수준인데, 휴대폰에 내비게이션 키고 사용하면 엄청 뜨거워집니다. 그러다가 과열로 충전속도가 떨어지고, 충전량이 줄어드는 상황도 생기더라구요. 여름되면 더 문제가 되긴할 것같습니다."
2025-05-16,5,구버전에 비해 소음도 적어지고 통풍구 거치대 및 조인트 연결부가 더 견고해졌네요 갈수록 발전하는 모습 보기 좋아요
2025-04-23,4,"한달사용짱짱하게 잘 고정이 되요, 다만 레이전용 거치대를 샀는데 봉투가 갈라져있던건지 누가 뜯었던건지 여닫은 흔적이 있어서 기분이 좋지 않아서 4점이에요.
 25cm 추가 선은 레이에게는 턱도 없으니 최소 50cm는 구매하셔야 되요."
2025-05-06,5,고정력 최고입니다 . 잡소리 하나 없이 잘 쓰고 있어요
2025-05-04,5,지난번에 구입하고 아주 만족 하여 추가 구매 하였습니다 🙂
2025-05-24,3,한달사용잘쓰고있습니다…..
2025-05-15,5,한달사용🏡에서 편안하게 잘 쓰고 있습니다.
2025-05-09,5,배송도 빠르고 품질이 좋아 만족합니다
2025-05-12,5,한번 써보고 추가 구매 입니다 만족합니다
2025-06-04,5,한달사용착장시 인식을 잘해서 잘 잡아주네요
2025-05-17,5,한달사용아빠 사드렸어요 좋아요
2025-05-14,3,"한달사용후기보고 샀는데 디자인은 ㅇㅖ쁘다만..
생각보다 그렇게 견고하거나 핸드폰을 꽉 잡아주진 못합니다. 솔직히 좀 아쉽습니다. 좀 더 고정력이 좋았으면 좋겠어요. 조금만 엇 갈려서 거치가 되면 종종 떨어뜨립니다"
2025-05-28,4,미니2세대에 겨우설치했는데 괜찮은것같아요
2025-05-29,5,"지인이 소개해줘서 구매했는데 아직 설치전이예요
신랑꺼도 재구매해야지"
2025-05-17,5,한달사용운전의 편함이 달라집니다
2025-05-31,5,항상 주파집꺼 쓰는데 튼튼하고 너무좋습니다
2025-04-29,5,오래됀 차량인데도 견고하게 고정돼네요. 잘 쓸께요.
2025-05-19,5,한달사용충전  잘되고 잘 사용중~~
2025-04-24,5,"빠른배송, 제품 포장 및 디자인, 기능 만족입니다.
직전에 사용하던 타사 제품과도 기능적으로 일부 호환이 가능했음."
2025-05-10,5,충전잘되고 야무지게 잡아주는것같습니다
2025-06-02,5,"감사합니다
잘샀어요 ᆢ"
2025-05-11,5,한달사용빠른 배송 감사합니다
2025-05-13,5,한달사용충전잘되고 아주좋아요
2025-05-11,5,한달사용사용감 좋은데 충전속도는 느려요
2025-05-09,5,한달사용좋아요잘쓰고있어요 굳굳굳
2025-05-09,5,이제 막 차에 장착했는데 괜찮은 것 같네요
2025-05-03,4,한달사용흔들림 없이 잘 사용하고 있어요. 위치도 적당하고 사용하기 좋아요
2025-06-01,1,별로 상품이 마음 에 아들어서 방치 중입니다
2025-05-14,5,쓰기 편하고 좋습니다~
2025-05-01,5,원하는 상품 감사해요. 행사까지 해주셔서 너무 감사합니다^^ 다음에도 애용할께요.
2025-05-28,5,사이즈가 딱맞네요 진동에 흔들리지 않아요
2025-05-08,5,포장상태 좋고 배송도 빠르게 와서 좋습니다
2025-05-20,5,"쭈욱 오랫동안 사용하는 제품이고, 소모품입니다.
만족하게 잘 쓰고 있어서, 이번에 형한테 선물하려고 구매했네요."
2025-05-15,5,"한달사용기존에 밑받침 없는 제품 사용하다가 디자인 하나보다 기능이 중요하단걸 뼈져리게 느끼고 구매해서 만족 합니다 
작동소음도 지금까지 사용한 것들중 가장 조용"
2025-05-13,5,빠르게 잘 받았습니다.
2025-05-15,5,한달사용사용 아주 편하긴 한데 문제는 저처럼 큰 사이즈 휴대폰은 충전이 오락가락 해요 커버를 벗겨도 마찬가지네요
2025-05-31,4,아직 장착은 안해봤지만 잘 쓸거같아요
2025-05-08,5,한달사용재구매추가 한개더 했어요~ 잘사용중
2025-05-30,4,다 좋은데 배송이 좀 아쉬웠습니다
2025-05-30,5,한달사용가볍게 구매해서 사용하기 좋습니다.
2025-04-24,5,"송풍구에 걸이식 고리가 있어 조절이 가능해 단단히 잡아줍니다.
차량은 뉴스포티지입니다."
2025-06-08,5,굿 굿 굿 굿 베리굿~~~
2025-05-11,5,튼튼하니 잘만들어진 제품인거같아오!
2025-05-25,5,평이 좋아 구매 했죠. 아직 미사용이지만 조겠죠
2025-06-01,5,설명과 상품이 비슷한것 같습니다.
2025-05-29,4,한달사용회사 차량에 쓰려고 샀는데 만족합니다.
2025-05-19,5,"한달사용빠른배송감사합니다.
좋은제품 잘구매하였습니다"
2025-04-17,4,"처음 설치하는데는 애먹었네요.
안에 설명서라도 있었음..ㅠㅠ 좋았을텐데.. 
조립했다가 아.. 아니네?? 하고 다시 풀고..
끼울때도 좀 힘들어서 여쭤봤는데..
결국 카페분들 도움받아서 설치했어요.
잘 써볼게요.;"
2025-05-28,5,고속충전에 견고하기까지 만족합니다!
2025-05-06,5,엄마 차에 필요해서 주문했는데 편리해서 좋다 하셔요
2025-05-10,5,맞춤이라 좋습니다. 감사합니다
2025-05-10,5,이전에 구매하고 업그레이드 버젼 구매해봅니다
2025-05-09,5,이전건 흔들려서 불편햇는데 고정잘되네요
2025-05-29,5,구형쓰다 고장이나서 신형으로 재구입했네요.
2025-05-27,4,"모든차종에 호환가능할것 같습니다
가격이 좀비싸네요"
2025-05-11,5,아주 잘 도착했어요
2025-05-16,5,한달사용잘 쓰고있답니다..
2025-05-11,5,한달사용만족하며 잘쓰고있어요~^^
2025-05-26,5,한달사용차와 딱 맞는 디자인이라서 이질감이 없이 잘 사용하고 있습니다.
2025-05-24,5,"감사합니다.
잘쓸게요.."
2025-06-01,5,사용하기가 편안해요
2025-04-27,5,"한달사용우선 충전잘되고, 고정력도 좋아요.
강력추천합니다~"
2025-05-12,5,믿고사는 제품입니다
2025-06-01,5,아주 좋은 제품 입 니 다
2025-05-04,5,회사에서 사용했고 다시 주문합니다 매우 좋아요
2025-05-01,5,감사합니다. 너무좋아요
2025-05-31,5,한달사용좋은제품 감사합니다.!!
2025-05-20,5,한달사용위치 조절도 되고 송풍구와 일체감있게 고정되고 아주 만족하며 잘쓰고 있어요^^
2025-04-27,5,"송풍구에 고정이 잘되고 갤노트도 버틸만큼 튼튼하게 고정해요
사진은 플립입니다"
2025-06-04,5,한달사용잘쓰고 있습니다~ㅎㅎ
2025-05-27,5,한달사용만족하면서 잘 사용하고 있습니다.
2025-05-08,5,한달사용괜찮아서 추가 한개더 구매했어요
2025-05-24,5,배송빠르고 품질 우수합니다
2025-05-29,5,쓰던 제품 업그레이드라 좋네요
2025-05-23,5,한달사용생각한것 보다 사용하는데 크게 불편점이 없음
2025-05-17,5,아주 튼튼합니다. 고장없이 오래 사용할수 있을거 같아요
2025-05-06,5,한달사용그냥 가격도 좋고 사용도 좋고 아주 좋네요
2025-05-10,5,한달사용가성비 좋은제품 입니다
2025-05-31,5,한달사용잘 사용하고 있습니다
2025-04-27,5,한달사용조작하기 편리합니다. 거치 후 네비 등 보기 쉽습니다
2025-05-26,5,한달사용반응도 빠르고 아주 좋습니다
2025-05-27,5,후기 좋아서 샀는데 좋아요.
2025-05-27,5,한달사용배송빠르고 쓸만해요
2025-04-28,5,"16년식
싼타페 통풍구가 조금 달라서 타사제품 쓰다가 잠구 떨어져서ㅜ난감햤는데 송풍구에 촥!!붙어서 운전할때 너무 쓰기 좋아요. 충전도 1%씩 늘어날때 충전중이라고 뜨는건 제껏만그런건지는
모르겠지마누여튼 튼튼해서 좋아요"
2025-05-21,5,한달사용두번째 구매에요..다 마음에 들어요.
2025-05-23,5,한달사용자동충전되고 설치가 간편하여 좋았습니다~
2025-04-30,5,한달사용송풍구에 설치하기 편하고 쓰기도 편합니다
2025-04-23,5,한달사용고정도 쉽고 단단합니다
2025-04-25,5,설치도 편리하고 기능도 좋은것 같아요~~
2025-04-29,5,한달사용잘쓰고 있습니다 ㅎ 충전도 잘되고 편하게 이용중 입니다.
2025-05-28,4,사용해보니 좋습니다..
2025-05-01,5,배송이 빠르게 도착했고 상품이 제 차에 맞아서 좋네요
2025-05-07,5,부모님차에 달아드리려고 삿어요!
2025-05-02,5,적당한 위치에 딱  좋은데  탈거는 어떻게 해야 할지 고민입니다..
2025-05-15,5,한달사용아주 좋아해요 마음에 쏙들어요 마니파세요
2025-04-14,4,기존에 사용하던 동일제품이 고장나서 재주문했습니다. 일단 송풍구 고정클립?은 내차엔 장착이 안되어 기존제품걸 그대로 사용했습니다..
2025-04-17,5,레이 새차에 설치했어요! 딱맞고 걸리적거리는거없이 너무좋아요^^
2025-05-06,4,"있으니
편리하구 안전해서좋아유"
2025-05-03,5,파른 배송과 상품 모두 만족합니다.
2025-05-03,4,"한달사용잡는힘이 약간 부족하나 고장없이
잘 쓰고 있어요."
2025-05-19,4,사용하기편하고설치가간단해서좋아요
2025-04-18,3,"조립 하는 도중 충전기 뒷편 돌려서 고정하는 중 안에 있는 부품이 4등분으로 파손되어 교환처리했어요.
너무 끝까지 돌려서 고정하면 안될듯 합니다"
